Warning: can't find the initialization file spinit.

Note: No compatibility mode selected!


Circuit: 

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000

Using SPARSE 1.3 as Direct Linear Solver
Note: v1: has no value, DC 0 assumed

No. of Data Rows : 348
                                        
                                        AC Analysis  Wed Jun 11 04:02:43  2025
--------------------------------------------------------------------------------
Index   frequency       v(3)                            
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
287	7.514324e+08	-5.00036e-03,	-2.12879e-04	
288	7.689718e+08	-4.77417e-03,	-1.98568e-04	
289	7.869207e+08	-4.55825e-03,	-1.85223e-04	
290	8.052885e+08	-4.35211e-03,	-1.72778e-04	
291	8.240850e+08	-4.15532e-03,	-1.61171e-04	
292	8.433202e+08	-3.96745e-03,	-1.50346e-04	
293	8.630045e+08	-3.78810e-03,	-1.40250e-04	
294	8.831482e+08	-3.61687e-03,	-1.30834e-04	
295	9.037620e+08	-3.45340e-03,	-1.22051e-04	
296	9.248571e+08	-3.29733e-03,	-1.13859e-04	
297	9.464445e+08	-3.14833e-03,	-1.06219e-04	
298	9.685358e+08	-3.00607e-03,	-9.90921e-05	
299	9.911427e+08	-2.87026e-03,	-9.24445e-05	
300	1.014277e+09	-2.74059e-03,	-8.62437e-05	
301	1.037952e+09	-2.61679e-03,	-8.04596e-05	
302	1.062179e+09	-2.49859e-03,	-7.50641e-05	
303	1.086972e+09	-2.38574e-03,	-7.00310e-05	
304	1.112343e+09	-2.27799e-03,	-6.53360e-05	
305	1.138307e+09	-2.17512e-03,	-6.09562e-05	
306	1.164876e+09	-2.07689e-03,	-5.68704e-05	
307	1.192066e+09	-1.98311e-03,	-5.30589e-05	
308	1.219891e+09	-1.89357e-03,	-4.95031e-05	
309	1.248364e+09	-1.80808e-03,	-4.61860e-05	
310	1.277503e+09	-1.72645e-03,	-4.30914e-05	
311	1.307322e+09	-1.64851e-03,	-4.02044e-05	
312	1.337836e+09	-1.57409e-03,	-3.75111e-05	
313	1.369063e+09	-1.50303e-03,	-3.49983e-05	
314	1.401019e+09	-1.43519e-03,	-3.26541e-05	
315	1.433721e+09	-1.37041e-03,	-3.04670e-05	
316	1.467186e+09	-1.30855e-03,	-2.84266e-05	
317	1.501432e+09	-1.24949e-03,	-2.65229e-05	
318	1.536477e+09	-1.19310e-03,	-2.47468e-05	
319	1.572341e+09	-1.13925e-03,	-2.30897e-05	
320	1.609041e+09	-1.08784e-03,	-2.15437e-05	
321	1.646598e+09	-1.03875e-03,	-2.01013e-05	
322	1.685032e+09	-9.91875e-04,	-1.87555e-05	
323	1.724363e+09	-9.47116e-04,	-1.74999e-05	
324	1.764612e+09	-9.04379e-04,	-1.63284e-05	
325	1.805800e+09	-8.63571e-04,	-1.52354e-05	
326	1.847950e+09	-8.24605e-04,	-1.42156e-05	
327	1.891084e+09	-7.87399e-04,	-1.32640e-05	
328	1.935224e+09	-7.51872e-04,	-1.23763e-05	
329	1.980395e+09	-7.17949e-04,	-1.15479e-05	
330	2.026620e+09	-6.85557e-04,	-1.07750e-05	
331	2.073924e+09	-6.54627e-04,	-1.00539e-05	
332	2.122332e+09	-6.25093e-04,	-9.38108e-06	
333	2.171871e+09	-5.96892e-04,	-8.75329e-06	
334	2.222565e+09	-5.69964e-04,	-8.16752e-06	
335	2.274443e+09	-5.44251e-04,	-7.62097e-06	
336	2.327531e+09	-5.19698e-04,	-7.11101e-06	
337	2.381859e+09	-4.96253e-04,	-6.63519e-06	
338	2.437455e+09	-4.73867e-04,	-6.19121e-06	
339	2.494348e+09	-4.52490e-04,	-5.77695e-06	
340	2.552570e+09	-4.32078e-04,	-5.39042e-06	
341	2.612150e+09	-4.12588e-04,	-5.02976e-06	
342	2.673121e+09	-3.93976e-04,	-4.69324e-06	
343	2.735515e+09	-3.76204e-04,	-4.37924e-06	
344	2.799366e+09	-3.59235e-04,	-4.08625e-06	

Index   frequency       v(3)                            
--------------------------------------------------------------------------------
345	2.864707e+09	-3.43030e-04,	-3.81287e-06	
346	2.931573e+09	-3.27557e-04,	-3.55778e-06	
347	3.000000e+09	-3.12782e-04,	-3.31976e-06	


Total analysis time (seconds) = 0.0032742

Total elapsed time (seconds) = 0.045 

Total DRAM available = 65490.027 MB.
DRAM currently available = 45968.871 MB.
Maximum ngspice program size =   13.824 MB.
Current ngspice program size =   13.820 MB.

